ensembl_gene_id	hgnc_symbol	TPM
ENSG00000172689	MS4A10	12
ENSG00000149534	MS4A2	9
ENSG00000149516	MS4A3	0
ENSG00000110077	MS4A6A	49
ENSG00000120458	MSANTD2	55
ENSG00000066697	MSANTD3	60
ENSG00000170903	MSANTD4	386
ENSG00000095002	MSH2	490
ENSG00000113318	MSH3	870
ENSG00000233345	MSH5	72
ENSG00000264619	MSH5-SAPCD1	63
ENSG00000116062	MSH6	1308
ENSG00000153944	MSI2	4471
ENSG00000188895	MSL1	553
ENSG00000174579	MSL2	222
ENSG00000005302	MSL3	453
ENSG00000052802	MSMO1	102
ENSG00000215183	MSMP	4
ENSG00000147065	MSN	3125
ENSG00000038945	MSR1	0
ENSG00000175806	MSRA	451
ENSG00000198736	MSRB1	215
ENSG00000148450	MSRB2	341
ENSG00000174099	MSRB3	2687
ENSG00000166343	MSS51	8
ENSG00000173531	MST1	0
ENSG00000125459	MSTO1	109
ENSG00000163132	MSX1	1
ENSG00000120149	MSX2	28
ENSG00000198899	MT-ATP6	85517
ENSG00000228253	MT-ATP8	13093
ENSG00000198804	MT-CO1	260868
ENSG00000198712	MT-CO2	39821
ENSG00000198938	MT-CO3	107858
ENSG00000198727	MT-CYB	133549
ENSG00000198888	MT-ND1	59611
ENSG00000198763	MT-ND2	88877
ENSG00000198840	MT-ND3	14294
ENSG00000198886	MT-ND4	156832
ENSG00000212907	MT-ND4L	49154
ENSG00000198786	MT-ND5	89331
ENSG00000198695	MT-ND6	18125
ENSG00000198417	MT1F	0
ENSG00000187193	MT1X	0
ENSG00000125148	MT2A	623
ENSG00000182979	MTA1	66
ENSG00000149480	MTA2	90
ENSG00000057935	MTA3	25
ENSG00000099810	MTAP	246
ENSG00000172167	MTBP	518
ENSG00000137409	MTCH1	597
ENSG00000109919	MTCH2	748
ENSG00000214827	MTCP1	111
ENSG00000147649	MTDH	1711
ENSG00000127989	MTERF1	171
ENSG00000120832	MTERF2	90
ENSG00000156469	MTERF3	59
ENSG00000122085	MTERF4	139
ENSG00000188786	MTF1	613
ENSG00000143033	MTF2	1989
ENSG00000103707	MTFMT	130
ENSG00000242114	MTFP1	0
ENSG00000066855	MTFR1	0
ENSG00000117640	MTFR1L	572
ENSG00000148824	MTG1	62
ENSG00000101181	MTG2	70
ENSG00000100714	MTHFD1	287
ENSG00000120254	MTHFD1L	61
ENSG00000065911	MTHFD2	934
ENSG00000163738	MTHFD2L	698
ENSG00000244681	MTHFD2P1	7
ENSG00000177000	MTHFR	146
ENSG00000136371	MTHFS	105
ENSG00000103248	MTHFSD	35
ENSG00000085760	MTIF2	471
ENSG00000122033	MTIF3	1008
ENSG00000171100	MTM1	415
ENSG00000063601	MTMR1	529
ENSG00000166912	MTMR10	582
ENSG00000150712	MTMR12	117
ENSG00000163719	MTMR14	88
ENSG00000087053	MTMR2	377
ENSG00000100330	MTMR3	227
ENSG00000108389	MTMR4	1235
ENSG00000139505	MTMR6	301
ENSG00000003987	MTMR7	12
ENSG00000102043	MTMR8	1
ENSG00000104643	MTMR9	459
ENSG00000220785	MTMR9LP	51
ENSG00000135297	MTO1	224
ENSG00000198793	MTOR	1132
ENSG00000107951	MTPAP	936
ENSG00000105887	MTPN	2996
ENSG00000116984	MTR	1161
ENSG00000120662	MTRF1	232
ENSG00000112031	MTRF1L	189
ENSG00000256618	MTRNR2L1	77810
ENSG00000256045	MTRNR2L10	41125
ENSG00000270188	MTRNR2L11	2835
ENSG00000269028	MTRNR2L12	381900
ENSG00000256222	MTRNR2L3	4950
ENSG00000232196	MTRNR2L4	90
ENSG00000282017	MTRNR2L6	7808
ENSG00000255823	MTRNR2L8	119570
ENSG00000124275	MTRR	70
ENSG00000170873	MTSS1	684
ENSG00000180354	MTURN	546
ENSG00000173171	MTX1	299
ENSG00000128654	MTX2	508
ENSG00000177034	MTX3	436
ENSG00000185499	MUC1	0
ENSG00000090432	MUL1	476
ENSG00000172732	MUS81	340
ENSG00000272573	MUSTN1	43
ENSG00000132781	MUTYH	403
ENSG00000141971	MVB12A	224
ENSG00000196814	MVB12B	10
ENSG00000167508	MVD	2
ENSG00000110921	MVK	61
ENSG00000013364	MVP	173
ENSG00000157601	MX1	529
ENSG00000183486	MX2	561
ENSG00000059728	MXD1	424
ENSG00000213347	MXD3	985
ENSG00000123933	MXD4	377
ENSG00000119950	MXI1	188
ENSG00000182534	MXRA7	177
ENSG00000162576	MXRA8	0
ENSG00000179820	MYADM	3896
ENSG00000118513	MYB	1711
ENSG00000132382	MYBBP1A	156
ENSG00000185697	MYBL1	307
ENSG00000101057	MYBL2	176
ENSG00000136997	MYC	0
ENSG00000214114	MYCBP	223
ENSG00000005810	MYCBP2	2691
ENSG00000136449	MYCBPAP	14
ENSG00000120279	MYCT1	1473
ENSG00000172936	MYD88	195
ENSG00000074842	MYDGF	165
ENSG00000104177	MYEF2	997
ENSG00000133026	MYH10	1744
ENSG00000276480	MYH11	152
ENSG00000109063	MYH3	382
ENSG00000078814	MYH7B	12
ENSG00000100345	MYH9	3431
ENSG00000101608	MYL12A	2865
ENSG00000118680	MYL12B	2667
ENSG00000198336	MYL4	0
ENSG00000215375	MYL5	51
ENSG00000092841	MYL6	3546
ENSG00000196465	MYL6B	369
ENSG00000101335	MYL9	64
ENSG00000007944	MYLIP	241
ENSG00000065534	MYLK	237
ENSG00000140795	MYLK3	179
ENSG00000145949	MYLK4	17
ENSG00000180209	MYLPF	44
ENSG00000085274	MYNN	154
ENSG00000145555	MYO10	24
ENSG00000266714	MYO15B	677
ENSG00000041515	MYO16	0
ENSG00000196535	MYO18A	1489
ENSG00000278372	MYO19	321
ENSG00000128641	MYO1B	0
ENSG00000197879	MYO1C	47
ENSG00000176658	MYO1D	20
ENSG00000157483	MYO1E	366
ENSG00000142347	MYO1F	210
ENSG00000136286	MYO1G	417
ENSG00000197535	MYO5A	417
ENSG00000128833	MYO5C	1643
ENSG00000196586	MYO6	239
ENSG00000137474	MYO7A	0
ENSG00000169994	MYO7B	0
ENSG00000066933	MYO9A	672
ENSG00000099331	MYO9B	220
ENSG00000138119	MYOF	28
ENSG00000101605	MYOM1	0
ENSG00000036448	MYOM2	11
ENSG00000120729	MYOT	72
ENSG00000164591	MYOZ3	21
ENSG00000176182	MYPOP	43
ENSG00000162601	MYSM1	705
ENSG00000186487	MYT1L	29
ENSG00000263155	MYZAP	89
ENSG00000170476	MZB1	78
ENSG00000099326	MZF1	378
ENSG00000204899	MZT1	354
ENSG00000173272	MZT2A	542
ENSG00000152082	MZT2B	961
ENSG00000102921	N4BP1	361
ENSG00000078177	N4BP2	1141
ENSG00000139597	N4BP2L1	227
ENSG00000244754	N4BP2L2	3638
ENSG00000145911	N4BP3	12
ENSG00000156239	N6AMT1	134
ENSG00000102030	NAA10	322
ENSG00000164134	NAA15	975
ENSG00000172766	NAA16	348
ENSG00000173418	NAA20	298
ENSG00000111300	NAA25	601
ENSG00000139977	NAA30	55
ENSG00000135040	NAA35	343
ENSG00000183011	NAA38	891
ENSG00000110583	NAA40	325
ENSG00000121579	NAA50	921
ENSG00000122390	NAA60	69
ENSG00000138744	NAAA	105
ENSG00000077616	NAALAD2	61
ENSG00000168060	NAALADL1	190
ENSG00000177694	NAALADL2	69
ENSG00000138386	NAB1	1392
ENSG00000166886	NAB2	178
ENSG00000173559	NABP1	206
ENSG00000139579	NABP2	224
ENSG00000196531	NACA	7673
ENSG00000148411	NACC2	176
ENSG00000008130	NADK	253
ENSG00000152620	NADK2	157
ENSG00000172890	NADSYN1	281
ENSG00000159593	NAE1	1062
ENSG00000145414	NAF1	28
ENSG00000198951	NAGA	255
ENSG00000124357	NAGK	356
ENSG00000108784	NAGLU	95
ENSG00000103174	NAGPA	42
ENSG00000171169	NAIF1	36
ENSG00000276068	NAIP	372
ENSG00000105835	NAMPT	2187
ENSG00000111704	NANOG	39
ENSG00000170191	NANP	416
ENSG00000095380	NANS	709
ENSG00000187109	NAP1L1	11238
ENSG00000186462	NAP1L2	1
ENSG00000186310	NAP1L3	829
ENSG00000205531	NAP1L4	829
ENSG00000177432	NAP1L5	197
ENSG00000105402	NAPA	275
ENSG00000125814	NAPB	38
ENSG00000161048	NAPEPLD	18
ENSG00000134265	NAPG	541
ENSG00000278488	NAPRT	447
ENSG00000131400	NAPSA	0
ENSG00000141562	NARF	800
ENSG00000137513	NARS2	208
ENSG00000132780	NASP	3212
ENSG00000135372	NAT10	324
ENSG00000090971	NAT14	0
ENSG00000109065	NAT9	121
ENSG00000274180	NATD1	11
ENSG00000134369	NAV1	990
ENSG00000166833	NAV2	91
ENSG00000067798	NAV3	611
ENSG00000213995	NAXD	85
ENSG00000163382	NAXE	216
ENSG00000151779	NBAS	998
ENSG00000172915	NBEA	150
ENSG00000144426	NBEAL1	760
ENSG00000160796	NBEAL2	267
ENSG00000158747	NBL1	53
ENSG00000104320	NBN	676
ENSG00000219481	NBPF1	22
ENSG00000263956	NBPF11	8
ENSG00000270629	NBPF14	209
ENSG00000266338	NBPF15	3
ENSG00000271383	NBPF19	1
ENSG00000272150	NBPF25P	1
ENSG00000269713	NBPF9	1153
ENSG00000188554	NBR1	620
ENSG00000198496	NBR2	75
ENSG00000104490	NCALD	91
ENSG00000010292	NCAPD2	2556
ENSG00000151503	NCAPD3	1448
ENSG00000109805	NCAPG	2522
ENSG00000146918	NCAPG2	1136
ENSG00000025770	NCAPH2	404
ENSG00000136937	NCBP1	1005
ENSG00000114503	NCBP2	741
ENSG00000074356	NCBP3	1104
ENSG00000020129	NCDN	213
ENSG00000144959	NCEH1	6
ENSG00000158517	NCF1	40
ENSG00000182487	NCF1B	2
ENSG00000116701	NCF2	0
ENSG00000100365	NCF4	484
ENSG00000158092	NCK1	306
ENSG00000071051	NCK2	382
ENSG00000061676	NCKAP1	229
ENSG00000123338	NCKAP1L	1394
ENSG00000167566	NCKAP5L	10
ENSG00000213672	NCKIPSD	6
ENSG00000115053	NCL	5319
ENSG00000125912	NCLN	162
ENSG00000184454	NCMAP	11
ENSG00000084676	NCOA1	1535
ENSG00000140396	NCOA2	1005
ENSG00000124151	NCOA3	1153
ENSG00000266412	NCOA4	2296
ENSG00000124160	NCOA5	542
ENSG00000198646	NCOA6	343
ENSG00000111912	NCOA7	1162
ENSG00000141027	NCOR1	2748
ENSG00000196498	NCOR2	476
ENSG00000188211	NCR3LG1	2
ENSG00000162736	NCSTN	785
ENSG00000058804	NDC1	1001
ENSG00000080986	NDC80	1174
ENSG00000275911	NDE1	262
ENSG00000166579	NDEL1	706
ENSG00000131507	NDFIP1	1033
ENSG00000173376	NDNF	0
ENSG00000188566	NDOR1	52
ENSG00000104419	NDRG1	91
ENSG00000165795	NDRG2	53
ENSG00000101079	NDRG3	383
ENSG00000103034	NDRG4	149
ENSG00000070614	NDST1	113
ENSG00000166507	NDST2	41
ENSG00000125356	NDUFA1	1540
ENSG00000130414	NDUFA10	467
ENSG00000174886	NDUFA11	790
ENSG00000184752	NDUFA12	583
ENSG00000186010	NDUFA13	1208
ENSG00000131495	NDUFA2	406
ENSG00000276061	NDUFA3	27
ENSG00000189043	NDUFA4	2256
ENSG00000128609	NDUFA5	749
ENSG00000273397	NDUFA6	281
ENSG00000267855	NDUFA7	572
ENSG00000119421	NDUFA8	340
ENSG00000139180	NDUFA9	614
ENSG00000004779	NDUFAB1	230
ENSG00000137806	NDUFAF1	146
ENSG00000164182	NDUFAF2	74
ENSG00000178057	NDUFAF3	1833
ENSG00000123545	NDUFAF4	113
ENSG00000101247	NDUFAF5	128
ENSG00000156170	NDUFAF6	216
ENSG00000003509	NDUFAF7	101
ENSG00000183648	NDUFB1	947
ENSG00000140990	NDUFB10	1224
ENSG00000147123	NDUFB11	607
ENSG00000090266	NDUFB2	445
ENSG00000119013	NDUFB3	763
ENSG00000065518	NDUFB4	1356
ENSG00000136521	NDUFB5	521
ENSG00000165264	NDUFB6	623
ENSG00000099795	NDUFB7	340
ENSG00000166136	NDUFB8	1128
ENSG00000147684	NDUFB9	328
ENSG00000109390	NDUFC1	1692
ENSG00000151366	NDUFC2	990
ENSG00000259112	NDUFC2-KCTD14	77
ENSG00000023228	NDUFS1	988
ENSG00000158864	NDUFS2	861
ENSG00000213619	NDUFS3	314
ENSG00000164258	NDUFS4	630
ENSG00000168653	NDUFS5	1632
ENSG00000145494	NDUFS6	723
ENSG00000115286	NDUFS7	468
ENSG00000110717	NDUFS8	772
ENSG00000167792	NDUFV1	1198
ENSG00000178127	NDUFV2	987
ENSG00000160194	NDUFV3	400
ENSG00000123119	NECAB1	605
ENSG00000125967	NECAB3	0
ENSG00000089818	NECAP1	549
ENSG00000157191	NECAP2	488
ENSG00000110400	NECTIN1	0
ENSG00000130202	NECTIN2	262
ENSG00000139350	NEDD1	380
ENSG00000069869	NEDD4	4388
ENSG00000049759	NEDD4L	16
ENSG00000129559	NEDD8	976
ENSG00000255526	NEDD8-MDP1	101
ENSG00000111859	NEDD9	7
ENSG00000100285	NEFH	136
ENSG00000172260	NEGR1	282
ENSG00000140398	NEIL1	131
ENSG00000154328	NEIL2	59
ENSG00000137601	NEK1	1042
ENSG00000114670	NEK11	0
ENSG00000117650	NEK2	45
ENSG00000136098	NEK3	214
ENSG00000114904	NEK4	285
ENSG00000197168	NEK5	120
ENSG00000119408	NEK6	110
ENSG00000151414	NEK7	953
ENSG00000160602	NEK8	42
ENSG00000119638	NEK9	749
ENSG00000185049	NELFA	477
ENSG00000188986	NELFB	157
ENSG00000101158	NELFCD	433
ENSG00000165525	NEMF	1848
ENSG00000166881	NEMP1	771
ENSG00000189362	NEMP2	578
ENSG00000117691	NENF	516
ENSG00000163608	NEPRO	553
ENSG00000132688	NES	0
ENSG00000173848	NET1	758
ENSG00000171208	NETO2	10
ENSG00000234343	NEU1	1
ENSG00000162139	NEU3	211
ENSG00000107954	NEURL1	18
ENSG00000214357	NEURL1B	198
ENSG00000124257	NEURL2	3
ENSG00000215041	NEURL4	4
ENSG00000171532	NEUROD2	39
ENSG00000196712	NF1	1790
ENSG00000186575	NF2	583
ENSG00000235568	NFAM1	69
ENSG00000163531	NFASC	11
ENSG00000102908	NFAT5	2445
ENSG00000131196	NFATC1	157
ENSG00000101096	NFATC2	956
ENSG00000176953	NFATC2IP	683
ENSG00000072736	NFATC3	1272
ENSG00000100968	NFATC4	144
ENSG00000123405	NFE2	419
ENSG00000082641	NFE2L1	120
ENSG00000116044	NFE2L2	1559
ENSG00000050344	NFE2L3	249
ENSG00000162599	NFIA	1195
ENSG00000147862	NFIB	835
ENSG00000141905	NFIC	602
ENSG00000165030	NFIL3	219
ENSG00000008441	NFIX	178
ENSG00000109320	NFKB1	699
ENSG00000077150	NFKB2	72
ENSG00000100906	NFKBIA	1147
ENSG00000104825	NFKBIB	246
ENSG00000167604	NFKBID	216
ENSG00000146232	NFKBIE	21
ENSG00000144802	NFKBIZ	2588
ENSG00000170322	NFRKB	210
ENSG00000244005	NFS1	118
ENSG00000169599	NFU1	347
ENSG00000086102	NFX1	802
ENSG00000170448	NFXL1	89
ENSG00000001167	NFYA	456
ENSG00000120837	NFYB	262
ENSG00000066136	NFYC	406
ENSG00000129460	NGDN	1143
ENSG00000151092	NGLY1	407
ENSG00000182768	NGRN	167
ENSG00000187736	NHEJ1	273
ENSG00000187566	NHLRC1	0
ENSG00000196865	NHLRC2	669
ENSG00000188811	NHLRC3	585
ENSG00000145912	NHP2	734
ENSG00000135540	NHSL1	303
ENSG00000204131	NHSL2	611
ENSG00000145029	NICN1	263
ENSG00000087303	NID2	77
ENSG00000196290	NIF3L1	111
ENSG00000155438	NIFK	365
ENSG00000100503	NIN	1189
ENSG00000131669	NINJ1	367
ENSG00000171840	NINJ2	327
ENSG00000132603	NIP7	26
ENSG00000170113	NIPA1	210
ENSG00000140157	NIPA2	384
ENSG00000104361	NIPAL2	501
ENSG00000001461	NIPAL3	528
ENSG00000164190	NIPBL	2503
ENSG00000184117	NIPSNAP1	584
ENSG00000136783	NIPSNAP3A	482
ENSG00000165028	NIPSNAP3B	211
ENSG00000010322	NISCH	519
ENSG00000158793	NIT1	177
ENSG00000114021	NIT2	1572
ENSG00000188580	NKAIN2	596
ENSG00000101882	NKAP	1128
ENSG00000233382	NKAPP1	38
ENSG00000140807	NKD1	14
ENSG00000105374	NKG7	0
ENSG00000197885	NKIRAS1	347
ENSG00000168256	NKIRAS2	775
ENSG00000186416	NKRF	445
ENSG00000114857	NKTR	5541
ENSG00000119919	NKX2-3	52
ENSG00000167034	NKX3-1	2
ENSG00000148826	NKX6-2	34
ENSG00000073536	NLE1	232
ENSG00000169760	NLGN1	44
ENSG00000169992	NLGN2	0
ENSG00000196338	NLGN3	0
ENSG00000087095	NLK	331
ENSG00000123213	NLN	150
ENSG00000167984	NLRC3	476
ENSG00000140853	NLRC5	202
ENSG00000091592	NLRP1	670
ENSG00000142405	NLRP12	130
ENSG00000273992	NLRP2	5
ENSG00000162711	NLRP3	515
ENSG00000160703	NLRX1	11
ENSG00000197696	NMB	0
ENSG00000169251	NMD3	330
ENSG00000239672	NME1	781
ENSG00000011052	NME1-NME2	554
ENSG00000243678	NME2	1922
ENSG00000103024	NME3	4
ENSG00000103202	NME4	1038
ENSG00000172113	NME6	83
ENSG00000143156	NME7	494
ENSG00000086288	NME8	45
ENSG00000181322	NME9	92
ENSG00000123609	NMI	491
ENSG00000173614	NMNAT1	73
ENSG00000163864	NMNAT3	52
ENSG00000153406	NMRAL1	92
ENSG00000106733	NMRK1	72
ENSG00000136448	NMT1	456
ENSG00000152465	NMT2	242
ENSG00000112992	NNT	1372
ENSG00000084092	NOA1	422
ENSG00000141101	NOB1	487
ENSG00000188976	NOC2L	653
ENSG00000173145	NOC3L	311
ENSG00000184967	NOC4L	0
ENSG00000151014	NOCT	130
ENSG00000106100	NOD1	634
ENSG00000167207	NOD2	180
ENSG00000183691	NOG	164
ENSG00000115761	NOL10	341
ENSG00000130935	NOL11	338
ENSG00000273899	NOL12	426
ENSG00000140939	NOL3	77
ENSG00000197183	NOL4L	1028
ENSG00000165271	NOL6	31
ENSG00000225921	NOL7	313
ENSG00000198000	NOL8	1352
ENSG00000162408	NOL9	372
ENSG00000166197	NOLC1	771
ENSG00000146909	NOM1	209
ENSG00000274779	NOMO1	13
ENSG00000185164	NOMO2	126
ENSG00000103226	NOMO3	116
ENSG00000147140	NONO	5021
ENSG00000182117	NOP10	431
ENSG00000087269	NOP14	268
ENSG00000048162	NOP16	139
ENSG00000111641	NOP2	108
ENSG00000101361	NOP56	1044
ENSG00000055044	NOP58	1090
ENSG00000196943	NOP9	402
ENSG00000164867	NOS3	4
ENSG00000142546	NOSIP	429
ENSG00000134250	NOTCH2	1081
ENSG00000074181	NOTCH3	0
ENSG00000234876	NOTCH4	53
ENSG00000255346	NOX5	6
ENSG00000188747	NOXA1	50
ENSG00000165555	NOXRED1	74
ENSG00000185823	NPAP1	70
ENSG00000151322	NPAS3	11
ENSG00000149308	NPAT	1459
ENSG00000141458	NPC1	190
ENSG00000119655	NPC2	1410
ENSG00000107281	NPDC1	513
ENSG00000215440	NPEPL1	3
ENSG00000141279	NPEPPS	1092
ENSG00000144061	NPHP1	28
ENSG00000113971	NPHP3	904
ENSG00000274810	NPHP3-ACAD11	20
ENSG00000131697	NPHP4	50
ENSG00000161270	NPHS1	32
ENSG00000281994	NPIPA1	359
ENSG00000214967	NPIPA7	188
ENSG00000196436	NPIPB15	11
ENSG00000169246	NPIPB3	175
ENSG00000185864	NPIPB4	394
ENSG00000243716	NPIPB5	1515
ENSG00000198156	NPIPB6	7
ENSG00000196993	NPIPB9	19
ENSG00000135838	NPL	0
ENSG00000182446	NPLOC4	852
ENSG00000181163	NPM1	11390
ENSG00000158806	NPM2	26
ENSG00000107833	NPM3	6
ENSG00000159899	NPR2	157
ENSG00000113389	NPR3	3837
ENSG00000114388	NPRL2	120
ENSG00000103148	NPRL3	395
ENSG00000156642	NPTN	58
ENSG00000106236	NPTX2	30
ENSG00000221890	NPTXR	23
ENSG00000181019	NQO1	150
ENSG00000124588	NQO2	564
ENSG00000126368	NR1D1	79
ENSG00000174738	NR1D2	675
ENSG00000131408	NR1H2	276
ENSG00000025434	NR1H3	21
ENSG00000143257	NR1I3	9
ENSG00000120798	NR2C1	694
ENSG00000177463	NR2C2	1296
ENSG00000184162	NR2C2AP	46
ENSG00000278570	NR2E3	28
ENSG00000185551	NR2F2	142
ENSG00000160113	NR2F6	134
ENSG00000113580	NR3C1	1586
ENSG00000151623	NR3C2	49
ENSG00000123358	NR4A1	3939
ENSG00000153234	NR4A2	4567
ENSG00000119508	NR4A3	1461
ENSG00000148200	NR6A1	138
ENSG00000213281	NRAS	459
ENSG00000148572	NRBF2	195
ENSG00000115216	NRBP1	936
ENSG00000185189	NRBP2	189
ENSG00000078618	NRDC	1443
ENSG00000119720	NRDE2	348
ENSG00000134986	NREP	1708
ENSG00000106459	NRF1	20
ENSG00000169752	NRG4	4
ENSG00000154146	NRGN	25
ENSG00000180530	NRIP1	9768
ENSG00000053702	NRIP2	13
ENSG00000175352	NRIP3	27
ENSG00000188038	NRN1L	0
ENSG00000099250	NRP1	53
ENSG00000118257	NRP2	67
ENSG00000174004	NRROS	42
ENSG00000152954	NRSN1	12
ENSG00000125841	NRSN2	142
ENSG00000171119	NRTN	0
ENSG00000110076	NRXN2	0
ENSG00000164346	NSA2	1625
ENSG00000165671	NSD1	1169
ENSG00000147383	NSDHL	580
ENSG00000276262	NSF	81
ENSG00000088833	NSFL1C	1347
ENSG00000168824	NSG1	11
ENSG00000117697	NSL1	214
ENSG00000035681	NSMAF	755
ENSG00000169189	NSMCE1	411
ENSG00000156831	NSMCE2	391
ENSG00000282130	NSMCE3	103
ENSG00000107672	NSMCE4A	1206
ENSG00000165802	NSMF	50
ENSG00000126653	NSRP1	807
ENSG00000037474	NSUN2	315
ENSG00000178694	NSUN3	387
ENSG00000117481	NSUN4	571
ENSG00000130305	NSUN5	77
ENSG00000223705	NSUN5P1	263
ENSG00000106133	NSUN5P2	75
ENSG00000241058	NSUN6	272
ENSG00000179299	NSUN7	227
ENSG00000125458	NT5C	97
ENSG00000076685	NT5C2	1416
ENSG00000122643	NT5C3A	356
ENSG00000141698	NT5C3B	106
ENSG00000178425	NT5DC1	537
ENSG00000168268	NT5DC2	52
ENSG00000111696	NT5DC3	44
ENSG00000205309	NT5M	201
ENSG00000275779	NTAN1	35
ENSG00000065057	NTHL1	48
ENSG00000148335	NTMT1	105
ENSG00000065320	NTN1	15
ENSG00000142233	NTN5	0
ENSG00000196358	NTNG2	3
ENSG00000135778	NTPCR	483
ENSG00000198400	NTRK1	0
ENSG00000148053	NTRK2	0
ENSG00000140538	NTRK3	23
ENSG00000074590	NUAK1	67
ENSG00000163545	NUAK2	16
ENSG00000013374	NUB1	381
ENSG00000103274	NUBP1	479
ENSG00000095906	NUBP2	361
ENSG00000151413	NUBPL	294
ENSG00000104805	NUCB1	584
ENSG00000070081	NUCB2	4102
ENSG00000069275	NUCKS1	6417
ENSG00000090273	NUDC	608
ENSG00000120526	NUDCD1	216
ENSG00000170584	NUDCD2	888
ENSG00000015676	NUDCD3	797
ENSG00000106268	NUDT1	503
ENSG00000122824	NUDT10	0
ENSG00000196368	NUDT11	85
ENSG00000112874	NUDT12	101
ENSG00000166321	NUDT13	43
ENSG00000183828	NUDT14	94
ENSG00000136159	NUDT15	434
ENSG00000198585	NUDT16	401
ENSG00000168101	NUDT16L1	123
ENSG00000275074	NUDT18	0
ENSG00000213965	NUDT19	539
ENSG00000164978	NUDT2	25
ENSG00000167005	NUDT21	2851
ENSG00000149761	NUDT22	132
ENSG00000272325	NUDT3	2985
ENSG00000173598	NUDT4	606
ENSG00000165609	NUDT5	676
ENSG00000170917	NUDT6	19
ENSG00000140876	NUDT7	38
ENSG00000167799	NUDT8	183
ENSG00000170502	NUDT9	309
ENSG00000143228	NUF2	428
ENSG00000083635	NUFIP1	155
ENSG00000108256	NUFIP2	1419
ENSG00000189233	NUGGC	28
ENSG00000137497	NUMA1	2060
ENSG00000133961	NUMB	1066
ENSG00000105245	NUMBL	126
ENSG00000111581	NUP107	1807
ENSG00000069248	NUP133	1023
ENSG00000124789	NUP153	1424
ENSG00000113569	NUP155	827
ENSG00000030066	NUP160	884
ENSG00000095319	NUP188	358
ENSG00000155561	NUP205	493
ENSG00000132182	NUP210	1076
ENSG00000126883	NUP214	996
ENSG00000163002	NUP35	236
ENSG00000075188	NUP37	223
ENSG00000120253	NUP43	267
ENSG00000093000	NUP50	563
ENSG00000138750	NUP54	780
ENSG00000139496	NUP58	1078
ENSG00000213024	NUP62	1383
ENSG00000198088	NUP62CL	121
ENSG00000125450	NUP85	55
ENSG00000108559	NUP88	933
ENSG00000102900	NUP93	199
ENSG00000110713	NUP98	1779
ENSG00000176046	NUPR1	110
ENSG00000185290	NUPR2	39
ENSG00000153989	NUS1	635
ENSG00000137804	NUSAP1	6468
ENSG00000102898	NUTF2	707
ENSG00000184923	NUTM2A	1
ENSG00000188199	NUTM2B	5
ENSG00000214562	NUTM2D	2
ENSG00000143748	NVL	284
ENSG00000188039	NWD1	43
ENSG00000162231	NXF1	873
ENSG00000130045	NXNL2	67
ENSG00000144815	NXPE3	156
ENSG00000132661	NXT1	842
ENSG00000101888	NXT2	80
ENSG00000144460	NYAP2	106
ENSG00000184232	OAF	75
ENSG00000124596	OARD1	270
ENSG00000089127	OAS1	354
ENSG00000111335	OAS2	617
ENSG00000111331	OAS3	1219
ENSG00000135114	OASL	0
ENSG00000065154	OAT	458
ENSG00000104904	OAZ1	3662
ENSG00000180304	OAZ2	692
ENSG00000143450	OAZ3	84
ENSG00000154358	OBSCN	331
ENSG00000124006	OBSL1	896
ENSG00000099330	OCEL1	18
ENSG00000109180	OCIAD1	1754
ENSG00000145247	OCIAD2	368
ENSG00000262180	OCLM	0
ENSG00000273814	OCLN	813
ENSG00000122543	OCM	0
ENSG00000122126	OCRL	177
ENSG00000115758	ODC1	556
ENSG00000136811	ODF2	455
ENSG00000122417	ODF2L	1457
ENSG00000046651	OFD1	1180
ENSG00000105953	OGDH	677
ENSG00000087263	OGFOD1	269
ENSG00000111325	OGFOD2	101
ENSG00000181396	OGFOD3	240
ENSG00000060491	OGFR	42
ENSG00000119900	OGFRL1	331
ENSG00000114026	OGG1	20
ENSG00000106809	OGN	336
ENSG00000147162	OGT	3643
ENSG00000104147	OIP5	319
ENSG00000138430	OLA1	702
ENSG00000183801	OLFML1	5
ENSG00000185585	OLFML2A	88
ENSG00000173391	OLR1	6
ENSG00000162600	OMA1	424
ENSG00000127083	OMD	66
ENSG00000126861	OMG	7
ENSG00000198836	OPA1	871
ENSG00000125741	OPA3	230
ENSG00000079482	OPHN1	1853
ENSG00000054277	OPN3	300
ENSG00000116329	OPRD1	24
ENSG00000277044	OPRL1	51
ENSG00000123240	OPTN	370
ENSG00000241128	OR14A2	0
ENSG00000153230	OR14K1	0
ENSG00000221888	OR1C1	0
ENSG00000243896	OR2A7	29
ENSG00000187080	OR2AK2	55
ENSG00000178358	OR2D3	25
ENSG00000196071	OR2L13	0
ENSG00000203663	OR2L2	140
ENSG00000171180	OR2M4	0
ENSG00000177212	OR2T33	6
ENSG00000177462	OR2T8	5
ENSG00000238243	OR2W3	93
ENSG00000176239	OR51B6	1
ENSG00000167332	OR51E2	8
ENSG00000184321	OR51J1	0
ENSG00000181609	OR52D1	0
ENSG00000181616	OR52H1	0
ENSG00000169214	OR6F1	1
ENSG00000188000	OR7D2	34
ENSG00000276045	ORAI1	132
ENSG00000160991	ORAI2	777
ENSG00000175938	ORAI3	132
ENSG00000085840	ORC1	102
ENSG00000115942	ORC2	229
ENSG00000135336	ORC3	449
ENSG00000115947	ORC4	1097
